log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;G;"G";2021-05-18 17:45:38.569421;NaN;NaN;62827.22513089005
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Gl";2021-05-18 17:45:38.704542;NaN;NaN;177.36523936917098
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich";2021-05-18 17:45:39.568267;0.998912;NaN;108.10475350614746
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich s";2021-05-18 17:45:39.744019;NaN;NaN;102.14643713227282
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich se";2021-05-18 17:45:39.928177;NaN;NaN;97.13395950396925
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sei";2021-05-18 17:45:40.120449;NaN;NaN;92.82986027172073
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein";2021-05-18 17:45:40.304285;NaN;NaN;89.9103317345432
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein";2021-05-18 17:45:40.556088;0.812063;NaN;78.51616527048819
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein h";2021-05-18 17:45:40.864226;NaN;NaN;73.20290144928673
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein he";2021-05-18 17:45:41.032032;NaN;NaN;73.08736457520406
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein hei";2021-05-18 17:45:41.168126;NaN;NaN;73.87746652619687
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt";2021-05-18 17:45:42.352067;1.487836;NaN;57.10009249686281
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt e";2021-05-18 17:45:42.560168;NaN;NaN;57.12946966061837
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt ei";2021-05-18 17:45:42.688068;NaN;NaN;58.26867735686481
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt ein";2021-05-18 17:45:42.840173;NaN;NaN;59.003362957548255
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen";2021-05-18 17:45:44.472010;1.911846;NaN;46.75766906243249
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;g;"Glücklich sein heißt einen g";2021-05-18 17:45:44.712564;NaN;NaN;46.880096989711774
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einen gu";2021-05-18 17:45:45.025284;NaN;NaN;46.46796962853505
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt einen gut";2021-05-18 17:45:45.303508;NaN;NaN;46.330133683224844
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen gute";2021-05-18 17:45:45.440179;NaN;NaN;47.15505820229491
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen guten";2021-05-18 17:45:45.616181;NaN;NaN;47.6801885410884
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten";2021-05-18 17:45:45.808464;1.095919;NaN;46.41378887362023
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;71;G;"Glücklich sein heißt einen guten G";2021-05-18 17:45:46.128231;NaN;NaN;46.03786005443052
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einen guten Ge";2021-05-18 17:45:46.312322;NaN;NaN;46.493042703601425
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen guten Gen";2021-05-18 17:45:46.496529;NaN;NaN;46.92644406039888
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt einen guten Geni";2021-05-18 17:45:47.200280;NaN;NaN;44.49052097009728
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einen guten Geniu";2021-05-18 17:45:47.392573;NaN;NaN;44.88091766516319
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich sein heißt einen guten Genius";2021-05-18 17:45:47.712630;NaN;NaN;44.6223407873787
word_finished;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einen guten Genius";2021-05-18 17:45:47.839877;1.711627;NaN;44.009901796434576
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein heißt einen guten Genius h";2021-05-18 17:45:48.096329;NaN;NaN;44.08479647623924
key_pressed;3;auto_complete;marc_aurel_selbstbetrachtungen.txt;2;65;a;"Glücklich sein heißt einen guten Genius ha";2021-05-18 17:45:48.249500;NaN;NaN;44.62684980616763
